,id_fila,x_fila,y_fila,z_fila
715,34.0,88.1848,78.2028,-0.279981
716,34.0,90.3947,81.0281,-0.689841
717,34.0,91.9166,83.2153,-0.915615
718,34.0,93.0,85.0,-1.0
719,35.0,112.5,104.0,-3.5
720,35.0,132.283,122.165,-3.65653
721,35.0,149.32,137.68,-3.9314
722,35.0,162.092,149.104,-4.38824
723,35.0,170.64,156.54,-5.00515
724,35.0,176.003,161.056,-5.69391
725,35.0,179.436,163.887,-6.36688
726,35.0,182.0,166.0,-7.0
727,36.0,197.0,159.5,8.0
728,36.0,199.224,157.174,8.69035
729,36.0,201.063,154.973,9.09847
730,36.0,202.331,152.924,9.08263
731,36.0,203.085,150.93,8.69423
732,36.0,203.533,148.83,8.12068
733,36.0,203.9,146.506,7.56999
734,36.0,204.368,143.961,7.17409
735,36.0,205.073,141.33,6.95992
736,36.0,206.107,138.814,6.88446
737,36.0,207.493,136.582,6.89004
738,36.0,209.166,134.681,6.93631
739,36.0,211.0,133.0,7.0
740,37.0,197.0,159.5,8.0
741,37.0,194.205,158.185,6.75264
742,37.0,191.547,156.66,5.61965
743,37.0,189.13,154.826,4.65372
744,37.0,187.061,152.763,3.81891
745,37.0,185.499,150.738,3.01331
746,37.0,184.63,149.102,2.12798
747,37.0,184.562,148.105,1.10698
748,37.0,185.241,147.735,-0.0295653
749,37.0,186.486,147.703,-1.21002
750,37.0,188.112,147.599,-2.3522
751,37.0,190.01,147.121,-3.37914
752,37.0,192.133,146.221,-4.20537
753,37.0,194.403,145.085,-4.72977
754,37.0,196.659,144.004,-4.86044
755,37.0,198.675,143.238,-4.55273
756,37.0,200.244,142.946,-3.82328
757,37.0,201.271,143.163,-2.73202
758,37.0,201.826,143.818,-1.35833
759,37.0,202.097,144.754,0.202533
760,37.0,202.297,145.75,1.82639
761,37.0,202.563,146.541,3.35857
762,37.0,202.922,146.85,4.64639
763,37.0,203.338,146.453,5.59428
764,37.0,203.792,145.266,6.19953
765,37.0,204.334,143.394,6.53772
766,37.0,205.071,141.108,6.71125
767,37.0,206.111,138.741,6.8044
768,37.0,207.495,136.563,6.8694
769,37.0,209.167,134.677,6.93227
770,37.0,211.0,133.0,7.0
771,38.0,254.5,170.0,7.0
772,38.0,259.514,168.725,4.91782
773,38.0,264.354,167.85,2.9815
774,38.0,268.86,167.647,1.2826
775,38.0,272.879,168.175,-0.180902
776,38.0,276.271,169.297,-1.50404
777,38.0,278.96,170.777,-2.81556
778,38.0,280.995,172.4,-4.18143
779,38.0,282.557,174.038,-5.53824
780,38.0,283.88,175.636,-6.71631
781,38.0,285.139,177.167,-7.53877
782,38.0,286.375,178.602,-7.91501
783,38.0,287.51,179.907,-7.86231
784,38.0,288.422,181.076,-7.46881
785,38.0,289.056,182.144,-6.85494
786,38.0,289.486,183.192,-6.15761
787,38.0,289.894,184.321,-5.51318
788,38.0,290.476,185.598,-5.02059
789,38.0,291.337,187.019,-4.70897
790,38.0,292.458,188.502,-4.54314
791,38.0,293.723,189.927,-4.46101
792,38.0,294.998,191.196,-4.40214
793,38.0,296.187,192.277,-4.30484
794,38.0,297.257,193.203,-4.09447
795,38.0,298.22,194.047,-3.69965
796,38.0,299.108,194.885,-3.09673
797,38.0,299.956,195.772,-2.34296
798,38.0,300.803,196.723,-1.56304
799,38.0,301.692,197.718,-0.896312
800,38.0,302.657,198.71,-0.445142
801,38.0,303.69,199.656,-0.257829
802,38.0,304.713,200.526,-0.346262
803,38.0,305.577,201.311,-0.714843
804,38.0,306.117,202.003,-1.37638
805,38.0,306.228,202.587,-2.34349
806,38.0,305.918,203.057,-3.59847
807,38.0,305.305,203.439,-5.05684
808,38.0,304.554,203.816,-6.54689
809,38.0,303.818,204.308,-7.82725
810,38.0,303.201,205.026,-8.64984
811,38.0,302.748,206.014,-8.84712
812,38.0,302.468,207.218,-8.39484
813,38.0,302.341,208.495,-7.40407
814,38.0,302.322,209.663,-6.0438
815,38.0,302.348,210.571,-4.45432
816,38.0,302.365,211.15,-2.72241
817,38.0,302.335,211.435,-0.929512
818,38.0,302.23,211.546,0.791096
819,38.0,302.006,211.631,2.26025
820,38.0,301.596,211.806,3.32747
821,38.0,300.943,212.136,3.95081
822,38.0,300.055,212.642,4.21557
823,38.0,299.03,213.322,4.28016
824,38.0,298.022,214.147,4.29035
825,38.0,297.176,215.054,4.31589
826,38.0,296.583,215.962,4.33768
827,38.0,296.307,216.809,4.27738
828,38.0,296.426,217.586,4.04265
829,38.0,297.029,218.319,3.56883
830,38.0,298.148,219.029,2.85117
831,38.0,299.701,219.695,1.96098
832,38.0,301.512,220.267,1.03147
833,38.0,303.389,220.698,0.209733
834,38.0,305.215,220.97,-0.401476
835,38.0,306.965,221.101,-0.775988
836,38.0,308.662,221.124,-0.954036
837,38.0,310.336,221.078,-1.00591
838,38.0,312.0,221.0,-1.0
839,39.0,254.5,170.0,7.0
840,39.0,251.574,171.726,5.95428
841,39.0,248.891,173.634,4.82688
842,39.0,246.623,175.825,3.58811
843,39.0,244.853,178.29,2.26722
844,39.0,243.599,180.935,0.921576
845,39.0,242.838,183.633,-0.386421
846,39.0,242.511,186.245,-1.5808
847,39.0,242.531,188.621,-2.55845
848,39.0,242.8,190.626,-3.20996
849,39.0,243.237,192.211,-3.47166
850,39.0,243.776,193.471,-3.36183
851,39.0,244.359,194.624,-2.96371
852,39.0,244.919,195.902,-2.37152
853,39.0,245.367,197.42,-1.64873
854,39.0,245.618,199.125,-0.826702
855,39.0,245.617,200.858,0.0730009
856,39.0,245.38,202.485,1.02441
857,39.0,245.0,204.0,2.0
858,40.0,349.0,294.0,21.0
859,40.0,351.737,291.701,20.7366
860,40.0,353.911,289.174,20.3842
861,40.0,355.158,286.288,19.9094
862,40.0,355.419,283.049,19.3508
863,40.0,354.909,279.573,18.7817
864,40.0,353.989,276.043,18.2413
865,40.0,353.031,272.68,17.6889
866,40.0,352.327,269.685,17.0169
867,40.0,352.051,267.174,16.112
868,40.0,352.276,265.121,14.916
869,40.0,352.989,263.374,13.4492
870,40.0,354.089,261.754,11.7937
871,40.0,355.384,260.168,10.0593
872,40.0,356.602,258.662,8.34266
873,40.0,357.47,257.369,6.6931
874,40.0,357.811,256.384,5.10088
875,40.0,357.625,255.682,3.5281
876,40.0,357.089,255.118,1.96764
877,40.0,356.483,254.502,0.482165
878,40.0,356.086,253.678,-0.816612
879,40.0,356.081,252.545,-1.8385
880,40.0,356.504,251.06,-2.58411
881,40.0,357.258,249.243,-3.16306
882,40.0,358.161,247.186,-3.74388
883,40.0,359.018,245.061,-4.45994
884,40.0,359.673,243.079,-5.3271
885,40.0,360.038,241.418,-6.22722
886,40.0,360.087,240.159,-6.96882
887,40.0,359.845,239.272,-7.38176
888,40.0,359.36,238.646,-7.38641
889,40.0,358.689,238.138,-7.00761
890,40.0,357.892,237.603,-6.34578
891,40.0,357.02,236.928,-5.53398
892,40.0,356.109,236.052,-4.70106
893,40.0,355.157,234.992,-3.94799
894,40.0,354.128,233.821,-3.33907
895,40.0,352.975,232.63,-2.90455
896,40.0,351.687,231.486,-2.64566
897,40.0,350.299,230.417,-2.53513
898,40.0,348.875,229.419,-2.51914
899,40.0,347.48,228.463,-2.53283
900,40.0,346.157,227.524,-2.52904
901,40.0,344.938,226.594,-2.50011
902,40.0,343.858,225.698,-2.47174
903,40.0,342.956,224.869,-2.47111
904,40.0,342.257,224.119,-2.49655
905,40.0,341.743,223.443,-2.51602
906,40.0,341.338,222.834,-2.49538
907,40.0,340.923,222.313,-2.43202
908,40.0,340.402,221.922,-2.36824
909,40.0,339.737,221.703,-2.37842
910,40.0,338.957,221.673,-2.54153
911,40.0,338.116,221.815,-2.91344
912,40.0,337.262,222.056,-3.50765
913,40.0,336.454,222.266,-4.28972
914,40.0,335.784,222.27,-5.18807
915,40.0,335.381,221.914,-6.11771
916,40.0,335.347,221.143,-7.00519
917,40.0,335.7,220.035,-7.79652
918,40.0,336.357,218.764,-8.43481
919,40.0,337.174,217.512,-8.81936
920,40.0,338.009,216.389,-8.79179
921,40.0,338.75,215.397,-8.19322
922,40.0,339.3,214.475,-6.97557
923,40.0,339.551,213.561,-5.27899
924,40.0,339.394,212.647,-3.39445
925,40.0,338.779,211.788,-1.62584
926,40.0,337.753,211.054,-0.153244
927,40.0,336.444,210.474,1.0147
928,40.0,335.0,210.0,2.0
929,41.0,349.0,294.0,21.0
930,41.0,351.996,299.305,19.7771
931,41.0,354.701,304.139,18.5363
932,41.0,356.996,308.305,17.2742
933,41.0,359.0,312.0,16.0
934,42.0,266.0,205.0,5.0
935,42.0,265.189,202.928,5.98551
936,42.0,264.217,201.232,6.97052
937,42.0,263.022,200.137,7.91398
938,42.0,261.677,199.636,8.74045
939,42.0,260.322,199.508,9.38451
940,42.0,259.067,199.442,9.82214
941,42.0,257.932,199.192,10.0567
942,42.0,256.854,198.692,10.0806
943,42.0,255.749,198.05,9.85478
944,42.0,254.563,197.449,9.32364
945,42.0,253.288,197.031,8.44706
946,42.0,251.954,196.836,7.22902
947,42.0,250.624,196.821,5.73695
948,42.0,249.384,196.944,4.1117
949,42.0,248.317,197.231,2.55837
950,42.0,247.479,197.773,1.30466
951,42.0,246.862,198.648,0.531806
952,42.0,246.393,199.837,0.310687
953,42.0,245.965,201.21,0.584201
954,42.0,245.504,202.619,1.20594
955,42.0,245.0,204.0,2.0
956,43.0,266.0,205.0,5.0
957,43.0,265.432,208.237,5.01005
958,43.0,265.367,210.976,5.05874
959,43.0,266.086,212.935,5.12523
960,43.0,267.559,214.133,5.12269
961,43.0,269.508,214.803,4.94698
962,43.0,271.605,215.238,4.53452
963,43.0,273.657,215.654,3.88941
964,43.0,275.658,216.132,3.08326
965,43.0,277.718,216.627,2.25226
966,43.0,279.929,217.016,1.58844
967,43.0,282.277,217.159,1.29544
968,43.0,284.648,216.963,1.50429
969,43.0,286.892,216.435,2.19637
970,43.0,288.892,215.713,3.19124
971,43.0,290.597,215.04,4.20967
972,43.0,292.035,214.691,4.97163
973,43.0,293.307,214.863,5.28068
974,43.0,294.565,215.586,5.06735
975,43.0,295.966,216.708,4.38736
976,43.0,297.603,217.97,3.38599
977,43.0,299.457,219.122,2.24935
978,43.0,301.418,220.013,1.15904
979,43.0,303.359,220.607,0.255348
980,43.0,305.207,220.945,-0.38861
981,43.0,306.963,221.096,-0.773232
982,43.0,308.662,221.123,-0.953615
983,43.0,310.336,221.078,-1.00587
984,43.0,312.0,221.0,-1.0
985,44.0,298.5,275.5,10.5
986,44.0,300.951,276.743,10.714
987,44.0,303.159,278.189,10.6363
988,44.0,305.026,279.951,10.1138
989,44.0,306.636,282.0,9.18521
990,44.0,308.146,284.163,8.01996
991,44.0,309.642,286.176,6.78964
992,44.0,311.078,287.782,5.56036
993,44.0,312.333,288.81,4.2743
994,44.0,313.324,289.226,2.82079
995,44.0,314.08,289.113,1.13519
996,44.0,314.73,288.623,-0.744298
997,44.0,315.439,287.923,-2.68609
998,44.0,316.34,287.166,-4.51531
999,44.0,317.502,286.475,-6.0673
1000,44.0,318.914,285.913,-7.22612
1001,44.0,320.511,285.457,-7.94483
1002,44.0,322.188,285.003,-8.24514
1003,44.0,323.826,284.424,-8.19608
1004,44.0,325.291,283.644,-7.88276
1005,44.0,326.453,282.673,-7.38497
1006,44.0,327.21,281.578,-6.7781
1007,44.0,327.517,280.429,-6.14829
1008,44.0,327.395,279.256,-5.59784
1009,44.0,326.905,278.061,-5.22361
1010,44.0,326.122,276.834,-5.0776
1011,44.0,325.121,275.586,-5.14105
1012,44.0,323.985,274.345,-5.33562
1013,44.0,322.81,273.147,-5.56514
1014,44.0,321.698,272.023,-5.75803
1015,44.0,320.723,270.985,-5.88501
1016,44.0,319.899,270.027,-5.94857
1017,44.0,319.176,269.132,-5.95783
1018,44.0,318.478,268.277,-5.90445
1019,44.0,317.736,267.433,-5.75076
1020,44.0,316.923,266.559,-5.43945
1021,44.0,316.056,265.588,-4.92755
1022,44.0,315.193,264.428,-4.22905
1023,44.0,314.413,262.992,-3.43317
1024,44.0,313.797,261.256,-2.67574
1025,44.0,313.396,259.289,-2.08043
1026,44.0,313.214,257.237,-1.71258
1027,44.0,313.215,255.237,-1.5707
1028,44.0,313.344,253.351,-1.60329
1029,44.0,313.562,251.562,-1.73003
1030,44.0,313.865,249.822,-1.86606
1031,44.0,314.269,248.12,-1.95491
1032,44.0,314.787,246.484,-1.99248
1033,44.0,315.4,244.962,-2.01121
1034,44.0,316.031,243.604,-2.02237
1035,44.0,316.557,242.457,-1.95992
1036,44.0,316.859,241.581,-1.67932
1037,44.0,316.884,241.033,-1.02385
1038,44.0,316.683,240.848,0.0835619
1039,44.0,316.376,241.02,1.58638
1040,44.0,316.071,241.514,3.31485
1041,44.0,315.818,242.291,5.06436
1042,44.0,315.601,243.319,6.67664
1043,44.0,315.377,244.575,8.0729
1044,44.0,315.113,246.021,9.23135
1045,44.0,314.776,247.58,10.1456
1046,44.0,314.324,249.132,10.8089
1047,44.0,313.694,250.535,11.2352
1048,44.0,312.829,251.673,11.4868
1049,44.0,311.711,252.503,11.6677
1050,44.0,310.386,253.063,11.8803
1051,44.0,308.943,253.443,12.1803
1052,44.0,307.468,253.735,12.5659
1053,44.0,306.0,254.0,13.0
1054,45.0,298.5,275.5,10.5
1055,45.0,298.435,274.322,7.08377
1056,45.0,298.761,273.116,4.21367
1057,45.0,299.753,271.853,2.1849
1058,45.0,301.483,270.479,0.956697
1059,45.0,303.785,268.906,0.266322
1060,45.0,306.305,267.039,-0.170146
1061,45.0,308.635,264.85,-0.51933
1062,45.0,310.475,262.419,-0.820194
1063,45.0,311.733,259.916,-1.0578
1064,45.0,312.501,257.522,-1.2342
1065,45.0,312.958,255.344,-1.38426
1066,45.0,313.268,253.384,-1.54404
1067,45.0,313.544,251.569,-1.7151
1068,45.0,313.862,249.824,-1.86319
1069,45.0,314.268,248.12,-1.95452
1070,45.0,314.787,246.484,-1.99244
1071,45.0,315.4,244.962,-2.0112
1072,45.0,316.031,243.604,-2.02237
1073,45.0,316.557,242.457,-1.95992
1074,45.0,316.859,241.581,-1.67932
1075,45.0,316.884,241.033,-1.02385
1076,45.0,316.683,240.848,0.0835619
1077,45.0,316.376,241.02,1.58638
1078,45.0,316.071,241.514,3.31485
1079,45.0,315.818,242.291,5.06436
1080,45.0,315.601,243.319,6.67664
1081,45.0,315.377,244.575,8.0729
1082,45.0,315.113,246.021,9.23135
1083,45.0,314.776,247.58,10.1456
1084,45.0,314.324,249.132,10.8089
1085,45.0,313.694,250.535,11.2352
1086,45.0,312.829,251.673,11.4868
1087,45.0,311.711,252.503,11.6677
1088,45.0,310.386,253.063,11.8803
1089,45.0,308.943,253.443,12.1803
1090,45.0,307.468,253.735,12.5659
1091,45.0,306.0,254.0,13.0
1092,46.0,388.0,278.5,-0.5
1093,46.0,388.301,276.991,1.74234
1094,46.0,388.588,275.591,3.82772
1095,46.0,388.894,274.388,5.6319
1096,46.0,389.309,273.439,7.07721
1097,46.0,389.953,272.778,8.13039
1098,46.0,390.904,272.42,8.79607
1099,46.0,392.147,272.373,9.10662
1100,46.0,393.56,272.643,9.10719
1101,46.0,394.962,273.223,8.84734
1102,46.0,396.191,274.071,8.39021
1103,46.0,397.166,275.097,7.82884
1104,46.0,397.915,276.171,7.2846
1105,46.0,398.549,277.164,6.87656
1106,46.0,399.203,277.989,6.67999
1107,46.0,399.973,278.619,6.70442
1108,46.0,400.881,279.085,6.9063
1109,46.0,401.888,279.44,7.22256
1110,46.0,402.939,279.733,7.59913
1111,46.0,404.0,280.0,8.0
1112,47.0,388.0,278.5,-0.5
1113,47.0,385.994,279.321,-1.40774
1114,47.0,384.114,279.915,-2.22744
1115,47.0,382.417,280.122,-2.89822
1116,47.0,380.875,279.883,-3.38732
1117,47.0,379.417,279.242,-3.67486
1118,47.0,377.998,278.316,-3.75078
1119,47.0,376.616,277.241,-3.62861
1120,47.0,375.286,276.12,-3.35471
1121,47.0,374.0,275.0,-3.0
1122,48.0,280.5,216.0,-10.0
1123,48.0,279.912,218.196,-8.77809
1124,48.0,279.596,219.982,-7.49681
1125,48.0,279.754,221.065,-6.13315
1126,48.0,280.479,221.346,-4.70321
1127,48.0,281.738,220.907,-3.23222
1128,48.0,283.404,219.948,-1.72721
1129,48.0,285.295,218.699,-0.185397
1130,48.0,287.224,217.368,1.36645
1131,48.0,289.04,216.14,2.83849
1132,48.0,290.653,215.204,4.08213
1133,48.0,292.053,214.743,4.93323
1134,48.0,293.311,214.877,5.27132
1135,48.0,294.566,215.589,5.06558
1136,48.0,295.966,216.709,4.38712
1137,48.0,297.603,217.97,3.38597
1138,48.0,299.457,219.122,2.24935
1139,48.0,301.418,220.013,1.15904
1140,48.0,303.359,220.607,0.255348
1141,48.0,305.207,220.945,-0.38861
1142,48.0,306.963,221.096,-0.773232
1143,48.0,308.662,221.123,-0.953615
1144,48.0,310.336,221.078,-1.00587
1145,48.0,312.0,221.0,-1.0
1146,49.0,280.5,216.0,-10.0
1147,49.0,283.894,209.986,-9.89779
1148,49.0,287.01,204.661,-9.69409
1149,49.0,289.691,200.465,-9.31072
1150,49.0,291.934,197.505,-8.70904
1151,49.0,293.82,195.645,-7.89602
1152,49.0,295.429,194.665,-6.91742
1153,49.0,296.809,194.352,-5.8376
1154,49.0,297.989,194.531,-4.71701
1155,49.0,299.008,195.059,-3.60588
1156,49.0,299.921,195.824,-2.55699
1157,49.0,300.793,196.736,-1.63687
1158,49.0,301.69,197.72,-0.916607
1159,49.0,302.657,198.711,-0.449409
1160,49.0,303.69,199.656,-0.258473
1161,49.0,304.713,200.526,-0.346324
1162,49.0,305.577,201.311,-0.714846
1163,49.0,306.117,202.003,-1.37638
1164,49.0,306.228,202.587,-2.34349
1165,49.0,305.918,203.057,-3.59847
1166,49.0,305.305,203.439,-5.05684
1167,49.0,304.554,203.816,-6.54689
1168,49.0,303.818,204.308,-7.82725
1169,49.0,303.201,205.026,-8.64984
1170,49.0,302.748,206.014,-8.84712
1171,49.0,302.468,207.218,-8.39484
1172,49.0,302.341,208.495,-7.40407
1173,49.0,302.322,209.663,-6.0438
1174,49.0,302.348,210.571,-4.45432
1175,49.0,302.365,211.15,-2.72241
1176,49.0,302.335,211.435,-0.929512
1177,49.0,302.23,211.546,0.791096
1178,49.0,302.006,211.631,2.26025
1179,49.0,301.596,211.806,3.32747
1180,49.0,300.943,212.136,3.95081
1181,49.0,300.055,212.642,4.21557
1182,49.0,299.03,213.322,4.28016
1183,49.0,298.022,214.147,4.29035
1184,49.0,297.176,215.054,4.31589
1185,49.0,296.583,215.962,4.33768
1186,49.0,296.307,216.809,4.27738
1187,49.0,296.426,217.586,4.04265
1188,49.0,297.029,218.319,3.56883
1189,49.0,298.148,219.029,2.85117
1190,49.0,299.701,219.695,1.96098
1191,49.0,301.512,220.267,1.03147
1192,49.0,303.389,220.698,0.209733
1193,49.0,305.215,220.97,-0.401476
1194,49.0,306.965,221.101,-0.775988
1195,49.0,308.662,221.124,-0.954036
1196,49.0,310.336,221.078,-1.00591
1197,49.0,312.0,221.0,-1.0
1198,50.0,482.5,331.0,-19.0
1199,50.0,485.026,329.56,-19.1982
1200,50.0,486.947,327.972,-19.313
1201,50.0,487.938,326.154,-19.2822
1202,50.0,488.003,324.133,-19.0677
1203,50.0,487.308,322.038,-18.6389
1204,50.0,485.991,320.051,-17.9543
1205,50.0,484.135,318.35,-16.9698
1206,50.0,481.875,317.069,-15.6867
1207,50.0,479.465,316.292,-14.2135
1208,50.0,477.23,316.05,-12.7823
1209,50.0,475.441,316.323,-11.676
1210,50.0,474.232,317.054,-11.0925
1211,50.0,473.586,318.177,-11.0357
1212,50.0,473.374,319.661,-11.3234
1213,50.0,473.4,321.526,-11.7131
1214,50.0,473.472,323.807,-12.0542
1215,50.0,473.464,326.474,-12.3558
1216,50.0,473.356,329.393,-12.7347
1217,50.0,473.207,332.363,-13.3027
1218,50.0,473.084,335.235,-14.0833
1219,50.0,473.0,338.0,-15.0
1220,51.0,482.5,331.0,-19.0
1221,51.0,480.257,333.17,-18.0939
1222,51.0,478.147,335.027,-17.2271
1223,51.0,476.249,336.404,-16.4257
1224,51.0,474.56,337.332,-15.6915
1225,51.0,473.0,338.0,-15.0
1226,52.0,375.0,272.0,0.0
1227,52.0,374.822,270.726,2.23486
1228,52.0,374.945,269.586,4.42612
1229,52.0,375.568,268.663,6.53622
1230,52.0,376.725,267.991,8.51422
1231,52.0,378.307,267.598,10.267
1232,52.0,380.13,267.532,11.6599
1233,52.0,382.015,267.821,12.5584
1234,52.0,383.83,268.427,12.8887
1235,52.0,385.519,269.228,12.6845
1236,52.0,387.097,270.063,12.0934
1237,52.0,388.633,270.802,11.3303
1238,52.0,390.199,271.401,10.5916
1239,52.0,391.816,271.919,9.97521
1240,52.0,393.427,272.471,9.46192
1241,52.0,394.917,273.169,8.96675
1242,52.0,396.179,274.058,8.42236
1243,52.0,397.164,275.094,7.83549
1244,52.0,397.915,276.171,7.28559
1245,52.0,398.549,277.164,6.87666
1246,52.0,399.203,277.989,6.67999
1247,52.0,399.973,278.619,6.70442
1248,52.0,400.881,279.085,6.9063
1249,52.0,401.888,279.44,7.22256
1250,52.0,402.939,279.733,7.59913
1251,52.0,404.0,280.0,8.0
1252,53.0,375.0,272.0,0.0
1253,53.0,374.5,273.501,-1.50146
1254,53.0,374.0,275.0,-3.0
1255,54.0,331.5,253.0,14.0
1256,54.0,330.568,252.013,13.8162
1257,54.0,329.467,250.906,13.9995
1258,54.0,328.107,249.622,14.6434
1259,54.0,326.524,248.216,15.5093
1260,54.0,324.875,246.844,16.199
1261,54.0,323.36,245.708,16.3882
1262,54.0,322.108,244.966,15.9565
1263,54.0,321.125,244.67,14.9834
1264,54.0,320.314,244.767,13.6734
1265,54.0,319.561,245.12,12.2689
1266,54.0,318.815,245.549,10.9761
1267,54.0,318.1,245.867,9.92004
1268,54.0,317.475,245.94,9.14208
1269,54.0,316.973,245.744,8.63489
1270,54.0,316.578,245.392,8.38301
1271,54.0,316.239,245.101,8.38123
1272,54.0,315.911,245.105,8.6251
1273,54.0,315.572,245.56,9.0859
1274,54.0,315.214,246.486,9.69013
1275,54.0,314.82,247.766,10.3232
1276,54.0,314.339,249.193,10.8663
1277,54.0,313.698,250.551,11.2502
1278,54.0,312.83,251.677,11.4898
1279,54.0,311.711,252.504,11.6681
1280,54.0,310.386,253.063,11.8803
1281,54.0,308.943,253.443,12.1803
1282,54.0,307.468,253.735,12.5659
1283,54.0,306.0,254.0,13.0
1284,55.0,331.5,253.0,14.0
1285,55.0,332.837,251.927,13.227
1286,55.0,333.874,251.054,12.4264
1287,55.0,334.375,250.512,11.6579
1288,55.0,334.226,250.305,11.0921
1289,55.0,333.448,250.289,10.9516
1290,55.0,332.168,250.218,11.3978
1291,55.0,330.541,249.857,12.419
1292,55.0,328.708,249.09,13.7873
1293,55.0,326.805,247.985,15.1263
1294,55.0,324.985,246.76,16.059
1295,55.0,323.395,245.683,16.3471
1296,55.0,322.117,244.96,15.947
1297,55.0,321.127,244.669,14.9818
1298,55.0,320.314,244.767,13.6732
1299,55.0,319.561,245.12,12.2688
1300,55.0,318.815,245.549,10.9761
1301,55.0,318.1,245.867,9.92004
1302,55.0,317.475,245.94,9.14208
1303,55.0,316.973,245.744,8.63489
1304,55.0,316.578,245.392,8.38301
1305,55.0,316.239,245.101,8.38123
1306,55.0,315.911,245.105,8.6251
1307,55.0,315.572,245.56,9.0859
1308,55.0,315.214,246.486,9.69013
1309,55.0,314.82,247.766,10.3232
1310,55.0,314.339,249.193,10.8663
1311,55.0,313.698,250.551,11.2502
1312,55.0,312.83,251.677,11.4898
1313,55.0,311.711,252.504,11.6681
1314,55.0,310.386,253.063,11.8803
1315,55.0,308.943,253.443,12.1803
1316,55.0,307.468,253.735,12.5659
1317,55.0,306.0,254.0,13.0
1318,56.0,550.0,332.0,29.0
1319,56.0,584.664,353.711,29.4544
1320,56.0,613.391,371.882,29.1849
1321,56.0,633.021,384.64,27.7524
1322,56.0,643.936,392.243,25.1456
1323,56.0,648.701,396.264,21.7313
1324,56.0,650.098,398.393,18.0716
1325,56.0,649.976,399.748,14.7112
1326,56.0,649.182,400.841,12.0185
1327,56.0,647.984,401.851,10.1279
1328,56.0,646.438,402.841,8.98052
1329,56.0,644.572,403.811,8.40987
1330,56.0,642.431,404.679,8.21516
1331,56.0,640.092,405.305,8.20086
1332,56.0,637.668,405.576,8.20577
1333,56.0,635.301,405.47,8.13355
1334,56.0,633.144,405.047,7.96401
1335,56.0,631.315,404.38,7.72697
1336,56.0,629.854,403.507,7.45674
1337,56.0,628.713,402.446,7.16294
1338,56.0,627.794,401.237,6.83597
1339,56.0,626.995,399.942,6.47829
1340,56.0,626.249,398.611,6.13515
1341,56.0,625.532,397.251,5.89135
1342,56.0,624.863,395.844,5.81782
1343,56.0,624.286,394.391,5.89535
1344,56.0,623.857,392.917,5.97909
1345,56.0,623.619,391.445,5.8481
1346,56.0,623.58,389.963,5.31473
1347,56.0,623.701,388.467,4.31532
1348,56.0,623.899,387.02,2.91876
1349,56.0,624.072,385.748,1.25765
1350,56.0,624.14,384.774,-0.557271
1351,56.0,624.063,384.125,-2.47897
1352,56.0,623.852,383.734,-4.50659
1353,56.0,623.554,383.506,-6.63739
1354,56.0,623.221,383.399,-8.82913
1355,56.0,622.895,383.431,-10.9958
1356,56.0,622.604,383.631,-13.0351
1357,56.0,622.361,383.993,-14.8728
1358,56.0,622.166,384.469,-16.5025
1359,56.0,622.0,385.0,-18.0
1360,57.0,550.0,332.0,29.0
1361,57.0,514.986,311.465,25.4967
1362,57.0,485.671,294.3,22.3175
1363,57.0,465.099,282.318,19.7146
1364,57.0,452.901,275.338,17.808
1365,57.0,446.578,271.932,16.5618
1366,57.0,443.38,270.522,15.8186
1367,57.0,441.441,270.034,15.3805
1368,57.0,439.916,269.965,15.0882
1369,57.0,438.602,270.172,14.8554
1370,57.0,437.532,270.643,14.6549
1371,57.0,436.734,271.364,14.4907
1372,57.0,436.152,272.249,14.3762
1373,57.0,435.676,273.146,14.3187
1374,57.0,435.199,273.881,14.3019
1375,57.0,434.667,274.322,14.2738
